Date,EURUSD
2016.11.17 08:31,1.0689
2016.11.17 08:31,1.0683
2016.11.17 08:31,1.0695
2016.11.17 08:31,1.0691
2016.11.17 07:54,1.0691
2016.11.17 07:54,1.069
2016.11.17 07:54,1.0702
2016.11.17 07:54,1.0699
2016.11.17 07:18,1.0699
2016.11.17 07:18,1.0698
2016.11.17 07:18,1.0703
2016.11.17 07:18,1.0698
2016.11.17 06:41,1.0698
2016.11.17 06:41,1.0696
2016.11.17 06:41,1.0701
2016.11.17 06:41,1.0696
2016.11.17 06:05,1.0696
2016.11.17 06:05,1.0693
2016.11.17 06:05,1.0697
2016.11.17 06:05,1.0694
2016.11.17 05:28,1.0694
2016.11.17 05:28,1.0692
2016.11.17 05:28,1.0703
2016.11.17 05:28,1.0703
2016.11.17 04:52,1.0703
2016.11.17 04:52,1.0698
2016.11.17 04:52,1.0706
2016.11.17 04:52,1.0699
2016.11.17 04:15,1.0699
2016.11.17 04:15,1.0697
2016.11.17 04:15,1.0704
2016.11.17 04:15,1.0698
2016.11.17 03:39,1.0698
2016.11.17 03:39,1.0697
2016.11.17 03:39,1.0711
2016.11.17 03:39,1.071
2016.11.17 03:02,1.071
2016.11.17 03:02,1.0692
2016.11.17 03:02,1.0715
2016.11.17 03:02,1.0702
2016.11.17 02:26,1.0702
2016.11.17 02:26,1.0701
2016.11.17 02:26,1.0709
2016.11.17 02:26,1.0707
2016.11.17 01:49,1.0707
2016.11.17 01:49,1.0698
2016.11.17 01:49,1.0707
2016.11.17 01:49,1.0704
2016.11.17 01:13,1.0704
2016.11.17 01:13,1.0702
2016.11.17 01:13,1.0712
2016.11.17 01:13,1.0702
2016.11.17 00:36,1.0702
2016.11.17 00:36,1.0693
2016.11.17 00:36,1.0705
2016.11.17 00:36,1.0694
2016.11.17 00:00,1.0694
2016.11.17 00:00,1.0689
2016.11.17 00:00,1.0698
2016.11.17 00:00,1.0691
2016.11.16 23:43,1.0691
2016.11.16 23:43,1.0687
2016.11.16 23:43,1.0691
2016.11.16 23:43,1.0687
2016.11.16 23:07,1.0687
2016.11.16 23:07,1.0682
2016.11.16 23:07,1.0691
2016.11.16 23:07,1.0682
2016.11.16 22:30,1.0682
2016.11.16 22:30,1.0679
2016.11.16 22:30,1.0686
2016.11.16 22:30,1.0685
2016.11.16 21:54,1.0685
2016.11.16 21:54,1.0679
2016.11.16 21:54,1.0691
2016.11.16 21:54,1.0679
2016.11.16 21:17,1.0679
2016.11.16 21:17,1.0667
2016.11.16 21:17,1.0682
2016.11.16 21:17,1.0673
2016.11.16 20:41,1.0673
2016.11.16 20:41,1.067
2016.11.16 20:41,1.068
2016.11.16 20:41,1.0675
2016.11.16 20:04,1.0675
2016.11.16 20:04,1.0674
2016.11.16 20:04,1.0698
2016.11.16 20:04,1.0693
2016.11.16 19:28,1.0693
2016.11.16 19:28,1.0693
2016.11.16 19:28,1.0708
2016.11.16 19:28,1.0707
2016.11.16 18:51,1.0707
2016.11.16 18:51,1.0687
2016.11.16 18:51,1.0714
2016.11.16 18:51,1.0696
2016.11.16 18:15,1.0696
2016.11.16 18:15,1.0675
2016.11.16 18:15,1.0698
2016.11.16 18:15,1.0679
2016.11.16 17:38,1.0679
2016.11.16 17:38,1.0666
2016.11.16 17:38,1.0698
2016.11.16 17:38,1.0698
2016.11.16 17:02,1.0698
2016.11.16 17:02,1.0691
2016.11.16 17:02,1.0714
2016.11.16 17:02,1.0703
2016.11.16 16:25,1.0703
2016.11.16 16:25,1.0695
2016.11.16 16:25,1.0719
2016.11.16 16:25,1.071
2016.11.16 15:49,1.071
2016.11.16 15:49,1.0701
2016.11.16 15:49,1.0722
2016.11.16 15:49,1.0718
2016.11.16 15:12,1.0718
2016.11.16 15:12,1.0698
2016.11.16 15:12,1.0723
2016.11.16 15:12,1.0699
2016.11.16 14:36,1.0699
2016.11.16 14:36,1.0694
2016.11.16 14:36,1.0712
2016.11.16 14:36,1.07
2016.11.16 13:59,1.07
2016.11.16 13:59,1.0688
2016.11.16 13:59,1.0702
2016.11.16 13:59,1.0698
2016.11.16 13:23,1.0698
2016.11.16 13:23,1.0696
2016.11.16 13:23,1.0708
2016.11.16 13:23,1.0705
2016.11.16 12:46,1.0705
2016.11.16 12:46,1.0695
2016.11.16 12:46,1.0712
2016.11.16 12:46,1.0699
2016.11.16 12:10,1.0699
2016.11.16 12:10,1.0698
2016.11.16 12:10,1.0714
2016.11.16 12:10,1.0712
2016.11.16 11:33,1.0712
2016.11.16 11:33,1.0709
2016.11.16 11:33,1.073
2016.11.16 11:33,1.0725
2016.11.16 10:57,1.0725
2016.11.16 10:57,1.0712
2016.11.16 10:57,1.073
2016.11.16 10:57,1.0712
2016.11.16 10:20,1.0713
2016.11.16 10:20,1.0709
2016.11.16 10:20,1.0725
2016.11.16 10:20,1.0716
2016.11.16 09:44,1.0716
2016.11.16 09:44,1.07
2016.11.16 09:44,1.0729
2016.11.16 09:44,1.072
2016.11.16 09:07,1.072
2016.11.16 09:07,1.0716
2016.11.16 09:07,1.0757
2016.11.16 09:07,1.0754
2016.11.16 08:31,1.0754
2016.11.16 08:31,1.0746
2016.11.16 08:31,1.0755
2016.11.16 08:31,1.0748
2016.11.16 07:54,1.0748
2016.11.16 07:54,1.0743
2016.11.16 07:54,1.0753
2016.11.16 07:54,1.0744
2016.11.16 07:18,1.0744
2016.11.16 07:18,1.0742
2016.11.16 07:18,1.0748
2016.11.16 07:18,1.0743
2016.11.16 06:41,1.0743
2016.11.16 06:41,1.0741
2016.11.16 06:41,1.0747
2016.11.16 06:41,1.0744
2016.11.16 06:05,1.0744
2016.11.16 06:05,1.0737
2016.11.16 06:05,1.0749
2016.11.16 06:05,1.0749
2016.11.16 05:28,1.0749
2016.11.16 05:28,1.0747
2016.11.16 05:28,1.0754
2016.11.16 05:28,1.0753
2016.11.16 04:52,1.0753
2016.11.16 04:52,1.0753
2016.11.16 04:52,1.0759
2016.11.16 04:52,1.0759
2016.11.16 04:15,1.0759
2016.11.16 04:15,1.0744
2016.11.16 04:15,1.076
2016.11.16 04:15,1.0746
2016.11.16 03:39,1.0746
2016.11.16 03:39,1.0737
2016.11.16 03:39,1.075
2016.11.16 03:39,1.0749
2016.11.16 03:02,1.0749
2016.11.16 03:02,1.0737
2016.11.16 03:02,1.0749
2016.11.16 03:02,1.074
2016.11.16 02:26,1.074
2016.11.16 02:26,1.0727
2016.11.16 02:26,1.0742
2016.11.16 02:26,1.0727
2016.11.16 01:49,1.0727
2016.11.16 01:49,1.0721
2016.11.16 01:49,1.0727
2016.11.16 01:49,1.0723
2016.11.16 01:13,1.0723
2016.11.16 01:13,1.0719
2016.11.16 01:13,1.0728
2016.11.16 01:13,1.0725
2016.11.16 00:36,1.0725
2016.11.16 00:36,1.0719
2016.11.16 00:36,1.073
2016.11.16 00:36,1.0723
2016.11.16 00:00,1.0723
2016.11.16 00:00,1.0721
2016.11.16 00:00,1.0724
2016.11.16 00:00,1.0722
2016.11.15 23:43,1.0722
2016.11.15 23:43,1.0721
2016.11.15 23:43,1.0725
2016.11.15 23:43,1.0725
2016.11.15 23:07,1.0725
2016.11.15 23:07,1.0724
2016.11.15 23:07,1.0733
2016.11.15 23:07,1.0731
2016.11.15 22:30,1.0731
2016.11.15 22:30,1.0721
2016.11.15 22:30,1.0733
2016.11.15 22:30,1.0722
2016.11.15 21:54,1.0722
2016.11.15 21:54,1.0715
2016.11.15 21:54,1.0724
2016.11.15 21:54,1.0724
2016.11.15 21:17,1.0724
2016.11.15 21:17,1.0717
2016.11.15 21:17,1.0726
2016.11.15 21:17,1.072
2016.11.15 20:41,1.072
2016.11.15 20:41,1.0714
2016.11.15 20:41,1.0733
2016.11.15 20:41,1.0733
2016.11.15 20:04,1.0733
2016.11.15 20:04,1.0728
2016.11.15 20:04,1.0737
2016.11.15 20:04,1.0729
2016.11.15 19:28,1.0729
2016.11.15 19:28,1.0719
2016.11.15 19:28,1.0733
2016.11.15 19:28,1.0721
2016.11.15 18:51,1.0721
2016.11.15 18:51,1.0721
2016.11.15 18:51,1.0732
2016.11.15 18:51,1.073
2016.11.15 18:15,1.073
2016.11.15 18:15,1.0728
2016.11.15 18:15,1.0741
2016.11.15 18:15,1.0734
2016.11.15 17:38,1.0734
2016.11.15 17:38,1.0719
2016.11.15 17:38,1.0747
2016.11.15 17:38,1.0745
2016.11.15 17:02,1.0745
2016.11.15 17:02,1.0723
2016.11.15 17:02,1.0752
2016.11.15 17:02,1.0726
2016.11.15 16:25,1.0726
2016.11.15 16:25,1.0721
2016.11.15 16:25,1.0743
2016.11.15 16:25,1.0734
2016.11.15 15:49,1.0734
2016.11.15 15:49,1.0723
2016.11.15 15:49,1.0743
2016.11.15 15:49,1.0733
2016.11.15 15:12,1.0733
2016.11.15 15:12,1.0732
2016.11.15 15:12,1.0768
2016.11.15 15:12,1.0761
2016.11.15 14:36,1.0761
2016.11.15 14:36,1.0756
2016.11.15 14:36,1.0772
2016.11.15 14:36,1.0766
2016.11.15 13:59,1.0766
2016.11.15 13:59,1.0758
2016.11.15 13:59,1.0773
2016.11.15 13:59,1.0767
2016.11.15 13:23,1.0767
2016.11.15 13:23,1.0766
2016.11.15 13:23,1.0778
2016.11.15 13:23,1.0776
2016.11.15 12:46,1.0776
2016.11.15 12:46,1.077
2016.11.15 12:46,1.0795
2016.11.15 12:46,1.0794
2016.11.15 12:10,1.0794
2016.11.15 12:10,1.0789
2016.11.15 12:10,1.08
2016.11.15 12:10,1.08
2016.11.15 11:33,1.08
2016.11.15 11:33,1.0786
2016.11.15 11:33,1.0813
2016.11.15 11:33,1.0808
2016.11.15 10:57,1.0808
2016.11.15 10:57,1.0792
2016.11.15 10:57,1.0809
2016.11.15 10:57,1.0807
2016.11.15 10:20,1.0807
2016.11.15 10:20,1.0781
2016.11.15 10:20,1.0816
2016.11.15 10:20,1.0782
2016.11.15 09:44,1.0782
2016.11.15 09:44,1.077
2016.11.15 09:44,1.0786
2016.11.15 09:44,1.0775
2016.11.15 09:07,1.0775
2016.11.15 09:07,1.0763
2016.11.15 09:07,1.0781
2016.11.15 09:07,1.0764
2016.11.15 08:31,1.0764
2016.11.15 08:31,1.0748
2016.11.15 08:31,1.0764
2016.11.15 08:31,1.0752
2016.11.15 07:54,1.0752
2016.11.15 07:54,1.0748
2016.11.15 07:54,1.0754
2016.11.15 07:54,1.0749
2016.11.15 07:18,1.0749
2016.11.15 07:18,1.0748
2016.11.15 07:18,1.0754
2016.11.15 07:18,1.0752
2016.11.15 06:41,1.0752
2016.11.15 06:41,1.0745
2016.11.15 06:41,1.0753
2016.11.15 06:41,1.0749
2016.11.15 06:05,1.0749
2016.11.15 06:05,1.0748
2016.11.15 06:05,1.0755
2016.11.15 06:05,1.0753
2016.11.15 05:28,1.0753
2016.11.15 05:28,1.075
2016.11.15 05:28,1.0755
2016.11.15 05:28,1.0753
2016.11.15 04:52,1.0753
2016.11.15 04:52,1.0746
2016.11.15 04:52,1.0754
2016.11.15 04:52,1.0752
2016.11.15 04:15,1.0752
2016.11.15 04:15,1.075
2016.11.15 04:15,1.0757
2016.11.15 04:15,1.0754
2016.11.15 03:39,1.0754
2016.11.15 03:39,1.0753
2016.11.15 03:39,1.0763
2016.11.15 03:39,1.0762
2016.11.15 03:02,1.0762
2016.11.15 03:02,1.0759
2016.11.15 03:02,1.0771
2016.11.15 03:02,1.0764
2016.11.15 02:26,1.0764
2016.11.15 02:26,1.0758
2016.11.15 02:26,1.0771
2016.11.15 02:26,1.0768
2016.11.15 01:49,1.0768
2016.11.15 01:49,1.0745
2016.11.15 01:49,1.077
2016.11.15 01:49,1.075
2016.11.15 01:13,1.075
2016.11.15 01:13,1.0741
2016.11.15 01:13,1.075
2016.11.15 01:13,1.0744
2016.11.15 00:36,1.0744
2016.11.15 00:36,1.0737
2016.11.15 00:36,1.0745
2016.11.15 00:36,1.074
2016.11.15 00:00,1.074
2016.11.15 00:00,1.0736
2016.11.15 00:00,1.074
2016.11.15 00:00,1.0737
2016.11.14 23:43,1.0737
2016.11.14 23:43,1.0736
2016.11.14 23:43,1.074
2016.11.14 23:43,1.074
2016.11.14 23:07,1.074
2016.11.14 23:07,1.0732
2016.11.14 23:07,1.0745
2016.11.14 23:07,1.0732
2016.11.14 22:30,1.0732
2016.11.14 22:30,1.0732
2016.11.14 22:30,1.074
2016.11.14 22:30,1.0738
2016.11.14 21:54,1.0738
2016.11.14 21:54,1.0724
2016.11.14 21:54,1.074
2016.11.14 21:54,1.0729
2016.11.14 21:17,1.0729
2016.11.14 21:17,1.0723
2016.11.14 21:17,1.0742
2016.11.14 21:17,1.0737
2016.11.14 20:41,1.0737
2016.11.14 20:41,1.0737
2016.11.14 20:41,1.0749
2016.11.14 20:41,1.0746
2016.11.14 20:04,1.0746
2016.11.14 20:04,1.0742
2016.11.14 20:04,1.0759
2016.11.14 20:04,1.0742
2016.11.14 19:28,1.0742
2016.11.14 19:28,1.0734
2016.11.14 19:28,1.0754
2016.11.14 19:28,1.0735
2016.11.14 18:51,1.0735
2016.11.14 18:51,1.0718
2016.11.14 18:51,1.0735
2016.11.14 18:51,1.0723
2016.11.14 18:15,1.0723
2016.11.14 18:15,1.0712
2016.11.14 18:15,1.0726
2016.11.14 18:15,1.0716
2016.11.14 17:38,1.0716
2016.11.14 17:38,1.0715
2016.11.14 17:38,1.0727
2016.11.14 17:38,1.0721
2016.11.14 17:02,1.0721
2016.11.14 17:02,1.0709
2016.11.14 17:02,1.0722
2016.11.14 17:02,1.0714
2016.11.14 16:25,1.0714
2016.11.14 16:25,1.0712
2016.11.14 16:25,1.0747
2016.11.14 16:25,1.074
2016.11.14 15:49,1.074
2016.11.14 15:49,1.0739
2016.11.14 15:49,1.0776
2016.11.14 15:49,1.0765
2016.11.14 15:12,1.0765
2016.11.14 15:12,1.0765
2016.11.14 15:12,1.0785
2016.11.14 15:12,1.0776
2016.11.14 14:36,1.0776
2016.11.14 14:36,1.076
2016.11.14 14:36,1.0776
2016.11.14 14:36,1.0764
2016.11.14 13:59,1.0764
2016.11.14 13:59,1.076
2016.11.14 13:59,1.0789
2016.11.14 13:59,1.0788
2016.11.14 13:23,1.0788
2016.11.14 13:23,1.0759
2016.11.14 13:23,1.0788
2016.11.14 13:23,1.0763
2016.11.14 12:46,1.0763
2016.11.14 12:46,1.0756
2016.11.14 12:46,1.0772
2016.11.14 12:46,1.0762
2016.11.14 12:10,1.0762
2016.11.14 12:10,1.0754
2016.11.14 12:10,1.0765
2016.11.14 12:10,1.0763
2016.11.14 11:33,1.0763
2016.11.14 11:33,1.0738
2016.11.14 11:33,1.0765
2016.11.14 11:33,1.0748
2016.11.14 10:57,1.0748
2016.11.14 10:57,1.0728
2016.11.14 10:57,1.0754
2016.11.14 10:57,1.0738
2016.11.14 10:20,1.0738
2016.11.14 10:20,1.0735
2016.11.14 10:20,1.0777
2016.11.14 10:20,1.0775
2016.11.14 09:44,1.0775
2016.11.14 09:44,1.077
2016.11.14 09:44,1.0805
2016.11.14 09:44,1.08
2016.11.14 09:07,1.08
2016.11.14 09:07,1.079
2016.11.14 09:07,1.0806
2016.11.14 09:07,1.0799
2016.11.14 08:31,1.0799
2016.11.14 08:31,1.0781
2016.11.14 08:31,1.08
2016.11.14 08:31,1.0788
2016.11.14 07:54,1.0788
2016.11.14 07:54,1.0783
2016.11.14 07:54,1.08
2016.11.14 07:54,1.0794
2016.11.14 07:18,1.0794
2016.11.14 07:18,1.0778
2016.11.14 07:18,1.0795
2016.11.14 07:18,1.0785
2016.11.14 06:41,1.0785
2016.11.14 06:41,1.0785
2016.11.14 06:41,1.0801
2016.11.14 06:41,1.0798
2016.11.14 06:05,1.0798
2016.11.14 06:05,1.0795
2016.11.14 06:05,1.0801
2016.11.14 06:05,1.0799
2016.11.14 05:28,1.0799
2016.11.14 05:28,1.0796
2016.11.14 05:28,1.0805
2016.11.14 05:28,1.0805
2016.11.14 04:52,1.0805
2016.11.14 04:52,1.0804
2016.11.14 04:52,1.0809
2016.11.14 04:52,1.0806
2016.11.14 04:15,1.0806
2016.11.14 04:15,1.0794
2016.11.14 04:15,1.0806
2016.11.14 04:15,1.0798
2016.11.14 03:39,1.0798
2016.11.14 03:39,1.0786
2016.11.14 03:39,1.08
2016.11.14 03:39,1.0787
2016.11.14 03:02,1.0787
2016.11.14 03:02,1.0773
2016.11.14 03:02,1.0807
2016.11.14 03:02,1.0806
2016.11.14 02:26,1.0806
2016.11.14 02:26,1.0794
2016.11.14 02:26,1.0815
2016.11.14 02:26,1.0815
2016.11.14 01:49,1.0815
2016.11.14 01:49,1.0809
2016.11.14 01:49,1.0826
2016.11.14 01:49,1.0822
2016.11.14 01:13,1.0822
2016.11.14 01:13,1.082
2016.11.14 01:13,1.0837
2016.11.14 01:13,1.0837
2016.11.14 00:36,1.0837
2016.11.14 00:36,1.0835
2016.11.14 00:36,1.084
2016.11.14 00:36,1.0838
2016.11.14 00:00,1.0838
2016.11.14 00:00,1.0833
2016.11.14 00:00,1.084
2016.11.14 00:00,1.0833
2016.11.13 23:39,1.0833
2016.11.13 23:39,1.0829
2016.11.13 23:39,1.0834
2016.11.13 23:39,1.0832
2016.11.13 23:02,1.0832
2016.11.13 23:02,1.083
2016.11.13 23:02,1.0834
2016.11.13 23:02,1.0832
2016.11.13 22:26,1.0832
2016.11.13 22:26,1.0826
2016.11.13 22:26,1.0832
2016.11.13 22:26,1.0832
2016.11.13 21:49,1.0832
2016.11.13 21:49,1.083
2016.11.13 21:49,1.0846
2016.11.13 21:49,1.0831
2016.11.13 21:13,1.0831
2016.11.13 21:13,1.083
2016.11.13 21:13,1.0834
2016.11.13 21:13,1.0833
2016.11.13 20:36,1.0833
2016.11.13 20:36,1.0831
2016.11.13 20:36,1.084
2016.11.13 20:36,1.0835
2016.11.13 20:00,1.0835
2016.11.13 20:00,1.0826
2016.11.13 20:00,1.0853
2016.11.13 20:00,1.0851
2016.11.11 23:43,1.0855
2016.11.11 23:43,1.0854
2016.11.11 23:43,1.0862
2016.11.11 23:43,1.086
2016.11.11 23:07,1.086
2016.11.11 23:07,1.0847
2016.11.11 23:07,1.086
2016.11.11 23:07,1.0847
2016.11.11 22:30,1.0847
2016.11.11 22:30,1.0845
2016.11.11 22:30,1.0849
2016.11.11 22:30,1.0848
2016.11.11 21:54,1.0848
2016.11.11 21:54,1.0843
2016.11.11 21:54,1.0851
2016.11.11 21:54,1.0844
2016.11.11 21:17,1.0844
2016.11.11 21:17,1.0841
2016.11.11 21:17,1.085
2016.11.11 21:17,1.0848
2016.11.11 20:41,1.0848
2016.11.11 20:41,1.0843
2016.11.11 20:41,1.0851
2016.11.11 20:41,1.0851
2016.11.11 20:04,1.0851
2016.11.11 20:04,1.0849
2016.11.11 20:04,1.0858
2016.11.11 20:04,1.0856
2016.11.11 19:28,1.0856
2016.11.11 19:28,1.0832
2016.11.11 19:28,1.0864
2016.11.11 19:28,1.0839
2016.11.11 18:51,1.0839
2016.11.11 18:51,1.083
2016.11.11 18:51,1.0848
2016.11.11 18:51,1.0845
2016.11.11 18:15,1.0845
2016.11.11 18:15,1.0833
2016.11.11 18:15,1.0861
2016.11.11 18:15,1.0848
2016.11.11 17:38,1.0848
2016.11.11 17:38,1.0839
2016.11.11 17:38,1.087
2016.11.11 17:38,1.0866
2016.11.11 17:02,1.0866
2016.11.11 17:02,1.0865
2016.11.11 17:02,1.0879
2016.11.11 17:02,1.0873
2016.11.11 16:25,1.0873
2016.11.11 16:25,1.0868
2016.11.11 16:25,1.0895
2016.11.11 16:25,1.0894
2016.11.11 15:49,1.0894
2016.11.11 15:49,1.0892
2016.11.11 15:49,1.091
2016.11.11 15:49,1.0903
2016.11.11 15:12,1.0903
2016.11.11 15:12,1.0896
2016.11.11 15:12,1.0919
2016.11.11 15:12,1.0897
2016.11.11 14:36,1.0897
2016.11.11 14:36,1.0865
2016.11.11 14:36,1.0906
2016.11.11 14:36,1.0871
2016.11.11 13:59,1.0871
2016.11.11 13:59,1.0867
2016.11.11 13:59,1.088
2016.11.11 13:59,1.0871
2016.11.11 13:23,1.0871
2016.11.11 13:23,1.0867
2016.11.11 13:23,1.0883
2016.11.11 13:23,1.0882
2016.11.11 12:46,1.0882
2016.11.11 12:46,1.0872
2016.11.11 12:46,1.0886
2016.11.11 12:46,1.0877
2016.11.11 12:10,1.0877
2016.11.11 12:10,1.0855
2016.11.11 12:10,1.0877
2016.11.11 12:10,1.0859
2016.11.11 11:33,1.0859
2016.11.11 11:33,1.0854
2016.11.11 11:33,1.0884
2016.11.11 11:33,1.0881
2016.11.11 10:57,1.0881
2016.11.11 10:57,1.0871
2016.11.11 10:57,1.0897
2016.11.11 10:57,1.0878
2016.11.11 10:20,1.0878
2016.11.11 10:20,1.0871
2016.11.11 10:20,1.09
2016.11.11 10:20,1.0897
2016.11.11 09:44,1.0897
2016.11.11 09:44,1.0894
2016.11.11 09:44,1.0914
2016.11.11 09:44,1.0913
2016.11.11 09:07,1.0913
2016.11.11 09:07,1.0905
2016.11.11 09:07,1.0917
2016.11.11 09:07,1.0908
2016.11.11 08:31,1.0908
2016.11.11 08:31,1.0906
2016.11.11 08:31,1.0915
2016.11.11 08:31,1.0912
2016.11.11 07:54,1.0912
2016.11.11 07:54,1.0909
2016.11.11 07:54,1.092
2016.11.11 07:54,1.0911
2016.11.11 07:18,1.0911
2016.11.11 07:18,1.0905
2016.11.11 07:18,1.0912
2016.11.11 07:18,1.0905
2016.11.11 06:41,1.0905
2016.11.11 06:41,1.0902
2016.11.11 06:41,1.0907
2016.11.11 06:41,1.0905
2016.11.11 06:05,1.0905
2016.11.11 06:05,1.0902
2016.11.11 06:05,1.0911
2016.11.11 06:05,1.0903
2016.11.11 05:28,1.0903
2016.11.11 05:28,1.0896
2016.11.11 05:28,1.0904
2016.11.11 05:28,1.0903
2016.11.11 04:52,1.0903
2016.11.11 04:52,1.0902
2016.11.11 04:52,1.0916
2016.11.11 04:52,1.0907
2016.11.11 04:15,1.0907
2016.11.11 04:15,1.089
2016.11.11 04:15,1.0923
2016.11.11 04:15,1.089
2016.11.11 03:39,1.089
2016.11.11 03:39,1.0876
2016.11.11 03:39,1.0891
2016.11.11 03:39,1.0878
2016.11.11 03:02,1.0878
2016.11.11 03:02,1.0876
2016.11.11 03:02,1.0888
2016.11.11 03:02,1.0888
2016.11.11 02:26,1.0888
2016.11.11 02:26,1.0881
2016.11.11 02:26,1.0891
2016.11.11 02:26,1.0885
2016.11.11 01:49,1.0885
2016.11.11 01:49,1.0885
2016.11.11 01:49,1.0891
2016.11.11 01:49,1.0889
2016.11.11 01:13,1.0889
2016.11.11 01:13,1.0884
2016.11.11 01:13,1.0891
2016.11.11 01:13,1.0886
2016.11.11 00:36,1.0886
2016.11.11 00:36,1.0881
2016.11.11 00:36,1.0888
2016.11.11 00:36,1.0887
2016.11.11 00:00,1.0887
2016.11.11 00:00,1.0882
2016.11.11 00:00,1.0897
2016.11.11 00:00,1.0893
